id,last_date,avg_last_day_mood,activity,mood,screen,emotion,count_call_and_sms,total_app_use,social_ratio,productive_ratio,passive_entertainment_ratio,adventure_ratio,miscellaneous_ratio,is_last_day
AS14.02,2014-04-11,6.5,0.24034979770415602,6.7434319047779105,4528.591066786696,0.170831793367786,7.242368885288744,4442.015454027615,0.5818977821496114,7.669028701157815e-05,0.10601837672271948,0.013507865005127299,0.02053671440149643,0.0
AS14.02,2014-04-12,6.0,0.26974404816950953,6.616088744564167,4478.923050893735,0.10184614455427947,7.082961348068397,4460.606532743071,0.570911776598684,6.939224128799305e-05,0.10619712928205266,0.03128694522534365,0.021744406255542116,0.0
AS14.02,2014-04-13,7.2,0.2989530664273542,6.644274775264668,4536.554540264601,0.3692939927557036,7.190819367119272,4536.554631036409,0.5277475178448972,0.0004424655112583872,0.09010125941852476,0.047993717954607856,0.019171211400313585,0.0
AS14.02,2014-04-14,8.0,0.3158284380472084,6.743460156567542,3979.437552421086,0.2835313227971839,6.485932176534934,3963.5367067905167,0.5062842062606352,0.0004003593507769999,0.10418971720638111,0.05946466730317703,0.023185598178063198,0.0
AS14.02,2014-04-15,7.25,0.29490861531999335,7.0656031938977595,3713.448112198329,0.42920541726940103,7.759164194177956,3699.0604787484795,0.5222588483383866,0.005258646682848998,0.09594179380709887,0.053805856026974054,0.023703589420046977,0.0
AS14.02,2014-04-16,6.6666665,0.27485011667744963,7.08315087007237,2935.020980613712,0.3501013716860462,8.679726495310216,2910.974314590847,0.5161212652382235,0.004758220286872451,0.08860180034018192,0.048685551842661774,0.0199246186240811,0.0
AS14.02,2014-04-17,6.5,0.29302347531059453,6.975994635613646,2054.34019021272,0.27164611733731486,11.207797731707721,2032.5818068478948,0.39923108897366,0.004263327236932646,0.06585963461599849,0.04016003092332548,0.015080100460767283,0.0
AS14.02,2014-04-18,6.5,0.3151519499741383,6.93069775708762,1288.6777105954252,0.27473378021505973,12.800774171042926,1268.646763362621,0.5109574630180833,0.0038576180093085172,0.04443384190803274,0.022689718926654567,0.010700248478755031,0.0
AS14.02,2014-04-19,5.6666665,0.29733921717472295,6.9475878640451825,742.5251398351604,0.017083734064489656,11.405095855134876,724.4004139155694,0.41240434409543636,0.0032821460653836066,0.040205402785482354,0.009727633016084637,0.00914504049550507,0.0
AS14.02,2014-04-20,6.0,0.3409538598448902,6.648204379915303,459.6261438116222,0.09010877822390048,10.414920067976905,429.8296908337845,0.5043200477825507,0.0029698085714185865,0.01589596037583342,0.0,0.003913011949674571,0.0
AS14.02,2014-04-21,5.5,0.3428208979566327,6.3550139072096,94.89934402351241,-0.005280832121722409,10.218501861518762,67.93838872117762,0.3806088581102514,0.0,0.010524502120391454,0.0,0.0,0.0
AS14.02,2014-04-22,5.6666665,0.34606658044742566,6.071081114695879,52.15748986071401,0.0768887685570504,9.197113650330634,33.81457716793726,0.2857624548993237,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-23,7.75,0.2880599094615375,5.916843140641144,37.302889277443995,0.17617345339757062,9.939656462137137,20.705535517252848,0.4694839789630437,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-24,7.0,0.23636443418599154,6.235982124443177,28.979981862239118,0.15940833269873628,8.713298228850395,14.150405002405067,0.3149192154171996,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-04-25,9.0,0.19042874806024884,6.366564455715986,26.222171962957383,0.19696747844762233,7.536859766561443,12.803815926539327,0.284950689768009,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-02-23,7.603901,0.100779966,7.603901,0.0,-0.05888939148000601,7.6510473838875965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-02-24,7.603901,0.100779966,7.603901,0.0,-0.05888939148000601,7.229031959172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-19,7.603901,0.100779966,7.603901,0.0,-0.05888939148000601,6.676144884391599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-20,7.603901,0.100779966,7.603901,0.0,-0.05888939148000601,6.537228862619318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-21,9.0,0.100779966,7.603901,0.0,-0.05888939148000601,5.783799082232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-22,7.8,0.100779966,7.898359802898343,351.1644673628501,0.3753621232874283,6.015288736890122,351.1644802286905,0.0699238786928711,0.0008493109062887167,0.07997836102945254,0.0,0.045956127097352646,0.0
AS14.03,2014-03-23,8.2,0.11989066266752949,7.9116986453104525,875.3094589297089,0.5151906421674112,7.109591413058783,875.3094705712027,0.0969233209388154,0.0010877787231471925,0.19500496576721416,0.012371220434066901,0.04845057765170229,0.0
AS14.03,2014-03-24,7.8,0.11795956540870038,8.008134295878344,1447.0156405754722,0.40126914266419983,6.04458532572941,1447.0155990130231,0.130067262242625,0.012113497078162842,0.2741496991033638,0.02916229062377205,0.057952099830100384,0.0
AS14.03,2014-03-25,7.8,0.10720235789081607,8.011026714104682,2483.7067571468374,0.19273099864476798,5.870607560259454,2483.7066878179,0.19492951554124857,0.018936660865249564,0.34146387609928136,0.026387131752028174,0.08178595617755245,0.0
AS14.03,2014-03-26,8.25,0.11333801719490136,8.013643882344482,3046.9547780492476,0.07996743300433028,6.325341966284674,3046.9547315583177,0.23966032434384743,0.03982374232952424,0.37449593187713826,0.02387606416387986,0.08417550359953524,0.0
AS14.03,2014-03-27,7.75,0.1101125280962024,8.110923931792296,3330.2316805041405,0.184631848180024,4.545287488432465,3330.231653285853,0.30063889493844664,0.04301132400793527,0.4453047621646531,0.022434827398919017,0.08136320228272079,0.0
AS14.03,2014-03-28,8.0,0.10973394558992651,7.931886434629975,3377.762542860917,0.0014672023657070947,4.146138017711699,3377.7624839637797,0.3079077445174375,0.04091702566660074,0.44155749820499984,0.020299871297720287,0.05457771625692623,0.0
AS14.03,2014-03-29,8.6,0.09921611661616156,7.961518864404619,3435.8973656735934,-0.2494612513339446,3.342551553841415,3435.89727161131,0.3195393361385954,0.04021002549557281,0.44328016073848975,0.0115786134045914,0.06564177257225648,0.0
AS14.03,2014-03-30,8.4,0.11262941485930716,8.06857951185772,3226.417519400798,-0.25385884408279324,3.0038754644577095,3226.4174641461677,0.2771760593037548,0.03392266997277868,0.5343081356418876,0.0006155244854868144,0.05936396297959121,0.0
AS14.03,2014-03-31,7.4,0.12997956851242098,8.169570042306892,2891.8156085783953,-0.17465168293105562,2.5816758310529595,2891.815521996818,0.2809881115165459,0.027876255654940837,0.5531924742886669,0.0024523535146863695,0.050735418790576046,0.0
