id,batch,avg_last_day_mood,activity,mood,screen,emotion,count_call_and_sms,total_app_use,social_ratio,productive_ratio,passive_entertainment_ratio,adventure_ratio,miscellaneous_ratio
AS14.09,5,6.8,0.07563188777332887,7.216607023927108,5814.633512571472,-0.11246690748917809,2.6846095903220912,5493.462884752963,0.42770512882273326,0.012182657402506188,0.4115813449798116,0.05680779544480665,0.02285987248451214
AS14.09,6,6.0,0.05555862549736483,6.636958070187913,2986.9357367501725,0.0033692906467915106,1.2046445566110717,2955.029816811855,0.4614378471843761,0.011322908299640293,0.3916505967081505,0.06455228782274627,0.03317074341438789
AS14.09,7,6.25,0.07385726251741698,6.683434935923284,1684.8380291330757,-0.06003062727228092,1.4565133592111823,1575.3896677123553,0.38109161521576973,0.023008563360524058,0.4982053363084337,0.030134840082330135,0.030607136916035796
AS14.09,8,6.25,0.05279335649865899,7.06848074877,1450.96132919782,-0.01038728212177384,3.8649804430934895,1382.933407733178,0.3706333193182537,0.020923897408259933,0.4914932758594759,0.007189994747125624,0.040424137691751086
AS14.09,9,6.6,0.06527931,7.272518653968166,0.0,-0.09444596227457161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,0,6.212195,0.11838640000000002,6.212195,0.0,-0.011409875050639501,2.0760583773788697,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,1,6.212195,0.1183864,6.2121949999999995,0.0,-0.011409875050639501,2.2331495193978967,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2,5.5,0.1183864,6.2121949999999995,0.0,-0.011409875050639501,4.819812450220116,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,3,7.0,0.11838639999999999,6.212195,0.0,-0.0114098750506395,1.8251650466601157,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,4,5.4,0.11040361336978416,6.316141467465718,5247.964185376532,0.18695876810672557,3.201611660654324,5234.793002496542,0.5574131491133388,0.019527733875658204,0.13923437467988836,0.040716103520537346,0.013541735664356356
AS14.12,5,6.4,0.12763049432418322,6.089899648805765,6269.1001329469755,0.12379908485019117,2.3544049891189838,6207.601879919823,0.4773999106985548,0.021234691866696253,0.14937311269833917,0.06684498987886812,0.009119460395518095
AS14.12,6,6.8,0.11572206659572332,6.5945611815361955,6591.090827266296,-0.08105304150116238,3.096928278564771,6478.905370726668,0.5669051336288338,0.00744998105891961,0.08872600363286912,0.019466161913930226,0.008522406532420913
AS14.12,7,6.6,0.1316318765771789,6.164218824727085,7588.838644870753,0.03904911597420451,2.6681487563481885,7505.046479315233,0.5459764958720463,0.003802195712623457,0.12050152693156715,0.046413140621768836,0.007293276632871387
AS14.12,8,6.2,0.13582173122234784,6.246548782511407,4422.489477065832,-0.17903179353833037,4.428278507637996,4349.668418324252,0.47507510232092065,0.01254633449017771,0.07917076795973509,0.09974592074655192,0.01162332521595691
AS14.13,0,7.304717,0.25104132,7.304717000000001,0.0,-0.4809671598779521,3.7516157326520356,0.0,0.0,0.0,0.0,0.0,0.0
AS14.13,1,7.304717,0.25104131999999996,7.304717000000001,0.0,-0.4809671598779521,3.5379024990114747,0.0,0.0,0.0,0.0,0.0,0.0
AS14.13,2,7.8,0.25104132,7.222804407440606,336.62046806970875,-0.8893064324398895,1.874832771382576,336.62047774705957,0.14295562462864256,0.0,0.015285209080259045,0.0,0.09715676378188086
AS14.13,3,7.3,0.2587346876273847,7.026438377992029,4953.550150802364,0.026638731653855028,0.3837800012322712,4929.306107293658,0.5868702036144002,0.0005720937831334245,0.05406458912791445,0.010792364051010606,0.23322838427171724
AS14.13,4,7.6,0.17467292205982715,7.972057393780963,6436.355078123975,0.7230675215607333,1.187865372188223,6436.355193595704,0.7802085691530983,0.0007598569704617946,0.10907706600258243,0.024654708238303236,0.04203776671397843
AS14.13,5,7.8,0.3193637824355392,7.201709051707793,7407.777402209221,-1.1348934569246039,3.301501784683648,7229.71276735551,0.7905141629956611,0.0009776937501300225,0.09853192016937867,0.0,0.017640336374513465
AS14.13,6,6.8,0.2364276083863,7.417323141454106,8697.056860493032,0.25862872153492084,1.6321579074102683,8632.408920161639,0.8672091581544898,0.005498589126610343,0.039099076066250356,0.005662778392374775,0.03990635583743231
AS14.13,7,4.75,0.21157262511307698,6.39653598697074,6823.218835024181,-0.3661426481865236,3.09451172397681,6823.219196889282,0.8472135271171102,0.008747528075346069,0.004097880057742051,0.0,0.05193030374970913
AS14.13,8,7.75,0.315269511213569,7.032627228819247,4992.410186659496,-0.6253654759038151,1.6766612467215378,4969.887795373664,0.8295783209729207,0.002438525693662187,0.006290957697724571,0.004652496240316301,0.0571203606881017
AS14.13,9,8.0,0.24894773421689717,8.25322225918301,6811.608706645105,-1.6491804890686443,0.0,6811.608886384253,0.8809682042479943,0.007968732834668242,0.0,0.037732633094128276,0.038310542117624816
AS14.14,0,6.929356,0.037162904000000004,6.929356000000001,0.0,-0.22553267342803,3.092766275765753,0.0,0.0,0.0,0.0,0.0,0.0
AS14.14,1,6.929356,0.037162904,6.929356,0.0,-0.22553267342803,6.938654502064143,0.0,0.0,0.0,0.0,0.0,0.0
AS14.14,2,6.929356,0.037162904,6.929356,0.0,-0.22553267342803,6.875573044263083,0.0,0.0,0.0,0.0,0.0,0.0
AS14.14,3,5.8,0.06083733888478188,6.828606649353214,1638.3381388417015,-0.14096535408634392,4.90682331209262,1638.3380933844867,0.08264831549774994,0.0023585983734020627,0.004093138048311572,0.0012120438529380497,0.0734888264794015
AS14.14,4,8.0,0.07223749475441678,6.536781670617623,9331.935071678861,-0.3129420849821908,1.0596254231111688,9331.934929202025,0.563434001225664,0.020321290681507394,0.014138855695098944,0.020213758297778658,0.0644376679287784
AS14.14,5,7.4,0.03296149604260083,6.944763932062926,1138.5294902922346,-0.6334560091913751,0.9762116596793086,1138.2985083448668,0.189452048700176,0.0007289583447868854,0.0,0.0,0.04612413792193462
AS14.14,6,7.5,0.04320629777131166,7.287175418847356,701.3642441258388,0.023658844988487897,0.8473883173889857,698.6152169806776,0.2030062419406998,0.0,0.0,0.0,0.07349163503580768
AS14.14,7,6.75,0.025869806587796428,6.474587204595646,404.1764117955184,-0.059349604989121924,0.19084416143303312,399.3772607001141,0.11781106596090729,0.018828969794518337,0.0,0.0,0.13052093094753464
AS14.14,8,8.0,0.029479234126353955,7.338493502924072,710.3917694848712,0.17616088664883423,0.5818074671989442,710.1138452602494,0.15992538921406296,0.009996704642399622,0.02515801526279395,0.041178773645731484,0.040810836142777064
AS14.14,9,6.8,0.01770047903008971,6.803109256404789,239.1195803374663,0.17586260506578558,0.14138083210031413,238.99126189526132,0.17818042162233064,0.0,0.0,0.0,0.0902647252632254
AS14.15,0,6.9560604,0.07389767,6.956060400000001,0.0,0.3174554781809,9.051338344901044,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,1,6.9560604,0.07389767,6.956060400000001,0.0,0.3174554781809,7.592162589501711,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,2,6.9560604,0.07389767,6.956060400000001,0.0,0.3174554781809,6.470374340043012,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,3,7.2,0.05831151210920803,6.6994338193652165,66.61814023983251,0.15306428001610126,6.668100078065382,66.57686995508391,0.14182570832251631,0.0,0.0,0.0,0.056503796372487314
AS14.15,4,7.0,0.06440677472336506,7.051170666830971,551.0199209618215,0.2783588874560098,3.1174532406439037,459.16730514201225,0.31293934375003984,0.014320885972935852,0.0,0.0,0.021439441496496753
AS14.15,5,7.2,0.12074676811973908,7.175356078210884,972.665468977708,0.195890813566219,10.914279642917158,972.6090241329917,0.3243260723392401,0.01248583929359231,0.0,0.001548104825356639,0.023861461079627333
AS14.15,6,6.8,0.08768497573154367,7.02839943469382,522.5800886457081,0.5012084287089013,4.509048776054249,522.4885035777826,0.4582151427490374,0.0006980671973275816,0.0,0.0,0.008037088406043155
AS14.15,7,7.0,0.04248766284961211,7.097349341731386,1065.2187743274012,0.8718390059682108,6.445766244150518,882.3743851863236,0.33907156166108093,0.013694319461828202,0.05940491218765535,0.016889640447317465,0.004422275863569006
